Feature	Gain	Cover	Frequency
Visa_msaldodolares	0.00104357124378314	0.00146452077128755	0.00164948453608247
Visa_Finiciomora	0.000941916244949406	0.00695723458494823	0.00123711340206186
tpaquete9	0.000932612214070226	0.00612513471483382	0.00144329896907217
cinversion1	0.000915417246429285	0.00702323530071733	0.000927835051546392
mtarjeta_master_consumo	0.000713409046027822	0.00203745515467572	0.00154639175257732
tpaquete7	0.000650515528347251	0.00483150239315984	0.000721649484536083
tmobile_app	0.00058688557324118	0.00714762497829278	0.00103092783505155
Master_mpagado	0.000583008703796557	0.00777812007522567	0.00154639175257732
cplazo_fijo	0.000539520066197462	0.00178728352944084	0.000515463917525773
active_quarter	0.000532191021454022	0.000218235795024023	0.000515463917525773
ctarjeta_master	0.000491198976431079	0.000269968283071232	0.000309278350515464
ccheques_emitidos	0.00047345140487815	0.00242968405997501	0.000309278350515464
ccajas_trx	0.000471456092054973	0.0018662923160675	0.000515463917525773
mtarjeta_visa_descuentos	0.000390822033563074	0.00486450021040555	0.00164948453608247
ctarjeta_master_trx	0.000374109584185077	0.00109854682775428	0.000721649484536083
Master_mconsumosdolares	0.000312833745779852	0.000340892756911025	0.000927835051546392
matm_other	0.000312350414038061	0.00206543775085252	0.0011340206185567
Visa_delinquency	0.000309965826503411	0.000643736906563678	0.000412371134020619
mttarjeta_master_debitos_automaticos	0.000300115000877519	0.000680220480297	0.000618556701030928
ccajas_extracciones	0.000297924558525637	0.00271734027064592	0.000618556701030928
ctarjeta_master_debitos_automaticos	0.000251574724494137	0.00182401100450274	0.000412371134020619
Master_msaldodolares	0.000237336026076252	0.000569616309063959	0.000515463917525773
mcaja_ahorro_adicional	0.000220499069199985	0.000679183899650538	0.000206185567010309
mforex_sell	0.000212537222636474	0.000185029645393484	0.000206185567010309
internet	0.000207855971361172	0.00113816554981538	0.000309278350515464
minversion2	0.000180434298213443	0.003212348179553	0.000412371134020619
ccajeros_propios_descuentos	0.000162231308040801	0.00305783668789801	0.000515463917525773
Master_mpagosdolares	0.000152048753631226	0.000148698509990524	0.000618556701030928
catm_trx_other	0.000146999215757371	0.00086321761461899	0.000927835051546392
tpaquete1	0.000124856425295493	0.00220095034526672	0.000309278350515464
ccheques_depositados	0.000116099971164108	0.0023896385105889	0.000309278350515464
ctarjeta_visa	9.44758031145781e-05	0.000546344057295349	0.000206185567010309
ctarjeta_visa_descuentos	8.05762123431172e-05	0.000740072850074829	0.000515463917525773
Visa_cadelantosefectivo	6.27987386336813e-05	5.51064564258894e-05	0.000206185567010309
cforex	6.0450361437574e-05	0.000204267362685178	0.000309278350515464
cseguro_vivienda	4.24521527812098e-05	5.65342954536142e-05	0.000103092783505155
Visa_madelantodolares	2.72677998017022e-05	0.000310115458010923	0.000515463917525773
mcheques_depositados	2.33311001679948e-05	0.000809894686658337	0.000103092783505155
mcajeros_propios_descuentos	2.92929363857368e-06	0.000166244161815198	0.000103092783505155
cseguro_vida	2.20359180725235e-06	0.000172712628300229	0.000103092783505155
Visa_madelantopesos	8.32511159379376e-08	0.000131716879988189	0.000309278350515464
Master_delinquency	8.97983004579513e-12	0.000123378503317383	0.000103092783505155
Master_madelantopesos	2.88092120245721e-12	0.000156483027394347	0.000309278350515464
cforex_sell	1.74342022910152e-13	4.59703191595225e-05	0.000103092783505155
Master_cadelantosefectivo	1.24058123225065e-14	2.99084004170388e-05	0.000103092783505155
